0	0
0.0102434	-2.76134E-024
0.0201091	-6.56935E-013
0.0303543	-7.52603E-008
0.040219	-2.74285E-005
0.0500684	-0.00066503
0.0602839	-0.0039092
0.0701279	-0.0101038
0.0803399	-0.0179795
0.0901551	-0.0232033
0.100323	-0.0199641
0.110094	-0.00383029
0.120236	0.0247055
0.13035	0.056828
0.140122	0.0821842
0.150091	0.0957201
0.160334	0.0957707
0.170286	0.0850921
0.180274	0.0685798
0.190006	0.0521079
0.200138	0.0366491
0.210297	0.0222082
0.220075	0.00960507
0.230099	-0.00144195
0.240176	-0.011552
0.250349	-0.0204389
0.260163	-0.0264123
0.270366	-0.0294141
0.280194	-0.0299896
0.290013	-0.0302902
0.30014	-0.0320927
0.310353	-0.0354204
0.320177	-0.0385622
0.330363	-0.03954
0.340162	-0.0368541
0.350336	-0.0302796
0.360133	-0.0210059
0.370305	-0.0095122
0.3801	0.00200759
0.390266	0.0135891
0.400037	0.0239662
0.41011	0.0334171
0.420229	0.0410344
0.43023	0.0457693
0.440125	0.0465102
0.450116	0.0422711
0.460255	0.032761
0.47004	0.0200654
0.480216	0.00593685
0.490022	-0.00638274
0.500207	-0.0170381
0.510014	-0.0253147
0.5202	-0.0318224
0.530012	-0.0356823
0.540198	-0.0364987
0.550354	-0.0335595
0.560138	-0.0275042
0.570304	-0.0191892
0.580122	-0.0110008
0.59032	-0.00388611
0.600134	0.00133064
0.610316	0.00574622
0.620112	0.00959052
0.63028	0.0130302
0.640073	0.0153419
0.650248	0.016525
0.660052	0.0168206
0.670242	0.0167709
0.68035	0.0166359
0.690142	0.01623
0.700309	0.0149912
0.710096	0.0126712
0.720259	0.00914763
0.730047	0.00496848
0.740218	0.000154321
0.750022	-0.00466539
0.760212	-0.00952099
0.770031	-0.0136069
0.780231	-0.0168482
0.790058	-0.0188181
0.800243	-0.0195062
0.810017	-0.0187057
0.820169	-0.0163019
0.830336	-0.0125132
0.840135	-0.00807826
0.850317	-0.00333836
0.860126	0.000822904
0.870312	0.00446735
0.880118	0.00735986
0.890298	0.00977127
0.900096	0.0114059
0.910271	0.0122265
0.920074	0.012108
0.930194	0.0111486
0.94022	0.00964215
0.950367	0.00786923
0.960163	0.00608038
0.970341	0.00413935
0.980144	0.00210748
0.990325	-0.000193844
1.00013	-0.00249029
1.01031	-0.0047774
1.02012	-0.00671164
1.03031	-0.00829986
1.04014	-0.00934385
1.05035	-0.00989222
1.06011	-0.00989618
1.07028	-0.00931376
1.08008	-0.00813923
1.09026	-0.00634786
1.10007	-0.00423389
1.11025	-0.00181014
1.12005	0.000570356
1.13023	0.00289592
1.14003	0.00484573
1.15022	0.00642928
1.16003	0.00739251
1.17023	0.00775776
1.18033	0.00754801
1.19012	0.00688935
1.20029	0.00581715
1.21009	0.00449671
1.22027	0.00289465
1.23007	0.00122007
1.24025	-0.000487697
1.25006	-0.00196288
1.26025	-0.00327204
1.27007	-0.00430799
1.28026	-0.0051239
1.29008	-0.00565063
1.30029	-0.00592041
1.3101	-0.00586119
1.32021	-0.00544327
1.33	-0.00475784
1.34018	-0.00383027
1.35036	-0.00270995
1.36016	-0.00150035
1.37034	-0.000204829
1.38014	0.00101718
1.39032	0.00220302
1.40013	0.0031744
1.41031	0.00391687
1.42012	0.00433788
1.43024	0.00445818
1.44028	0.00425737
1.45007	0.00377289
1.46025	0.00302448
1.47006	0.00213934
1.48024	0.00111377
1.49005	7.87209E-005
1.50024	-0.000972815
1.51005	-0.00188923
1.52025	-0.00268779
1.53007	-0.00327609
1.54027	-0.00366147
1.55011	-0.0037971
1.56033	-0.00372076
1.57012	-0.00347797
1.58029	-0.0030592
1.59008	-0.00250294
1.60026	-0.00181097
1.61006	-0.00108498
1.62024	-0.000304752
1.63004	0.000425212
1.64023	0.00109474
1.65003	0.00162339
1.66021	0.00205686
1.67001	0.00234675
1.68013	0.00247157
1.69021	0.00240853
1.70001	0.00219304
1.71019	0.00182321
1.72	0.0013377
1.73019	0.00074994
1.74	0.000161352
1.7502	-0.000452043
1.76001	-0.00102887
1.77021	-0.00155814
1.78003	-0.0019531
1.79023	-0.00224189
1.80007	-0.00240224
1.81029	-0.00241826
1.82011	-0.00228757
1.83027	-0.00204315
1.84006	-0.00172533
1.85023	-0.00130974
1.86003	-0.000857073
1.87021	-0.000387077
1.88001	4.61792E-005
1.89019	0.000474194
1.90036	0.000844058
1.91016	0.00110572
1.92033	0.00127956
1.93008	0.00136267
1.94022	0.00134614
1.95002	0.00122432
1.96021	0.00101746
1.97003	0.000764036
1.98022	0.000441489
1.99004	8.56347E-005
2	-0.000278873
